id_anon;fuente;institucion;municipio;departamento;sector;latitud;longitud;grupo;sesion;grado;correctas;total_preguntas;puntaje_global;lectura_critica;matematicas;sociales;ciencias_naturales;ingles
GILBERTO ECHEVERRY-18;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;235.9;51.2;38;46;53.4;47.3
GILBERTO ECHEVERRY-17;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;215.2;53.7;28;50;39.7;45.5
GILBERTO ECHEVERRY-16;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;198.1;43.9;38;38;39.7;36.4
GILBERTO ECHEVERRY-15;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;159.6;22;22;50;31;40
GILBERTO ECHEVERRY-14;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;204.2;46.3;26;40;48.3;49.1
GILBERTO ECHEVERRY-13;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;321.8;73.2;46;70;65.5;72.7
GILBERTO ECHEVERRY-12;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;241.4;61;42;50;36.2;60
GILBERTO ECHEVERRY-11;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;187.2;46.3;38;24;34.5;58.2
GILBERTO ECHEVERRY-10;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;314.7;85.4;30;74;60.3;69.1
GILBERTO ECHEVERRY-9;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;382;82.9;56;86;75.9;90.9
GILBERTO ECHEVERRY-8;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;324.5;73.2;48;70;60.3;89.1
GILBERTO ECHEVERRY-7;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;294.2;68.3;34;72;53.4;81.8
GILBERTO ECHEVERRY-6;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;207.5;43.9;38;46;36.2;47.3
GILBERTO ECHEVERRY-5;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;164.9;36.6;30;32;31;40
GILBERTO ECHEVERRY-4;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;208.8;51.2;28;44;41.4;49.1
GILBERTO ECHEVERRY-3;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;185.7;39;28;34;46.6;40
GILBERTO ECHEVERRY-2;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;132.7;26.8;30;26;20.7;34.5
GILBERTO ECHEVERRY-1;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;256.1;73.2;22;68;44.8;41.8
GUILLERMO GAVIRIA-13;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;237.2;61;34;54;39.7;50.9
GUILLERMO GAVIRIA-12;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;274.9;63.4;42;62;56.9;41.8
GUILLERMO GAVIRIA-11;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;202.8;46.3;34;32;48.3;45.5
GUILLERMO GAVIRIA-10;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;286.7;61;34;76;56.9;61.8
GUILLERMO GAVIRIA-9;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;216.6;58.5;28;46;43.1;36.4
GUILLERMO GAVIRIA-8;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;250.1;56.1;32;52;50;80
GUILLERMO GAVIRIA-7;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;193.4;58.5;28;38;32.8;30.9
GUILLERMO GAVIRIA-6;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;242;65.9;48;44;37.9;41.8
GUILLERMO GAVIRIA-5;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;229.5;56.1;28;52;48.3;43.6
GUILLERMO GAVIRIA-4;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;129.3;53.7;16;20;22.4;0
GUILLERMO GAVIRIA-3;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;206.2;48.8;28;48;44.8;27.3
GUILLERMO GAVIRIA-2;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;158;43.9;24;34;24.1;32.7
GUILLERMO GAVIRIA-1;Rionegro;GUILLERMO GAVIRIA;Rionegro;Antioquia;Oficial;6.173;-75.455;G1;S1;;;;237.9;56.1;30;60;43.1;50.9
JOSE MARIA CORDOBA-38;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;209.3;48.8;34;44;43.1;34.5
JOSE MARIA CORDOBA-37;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;301.2;68.3;38;70;56.9;83.6
JOSE MARIA CORDOBA-36;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;199.4;51.2;36;46;29.3;30.9
JOSE MARIA CORDOBA-35;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;230.8;56.1;48;26;39.7;90.9
JOSE MARIA CORDOBA-34;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;183.8;46.3;32;36;31;41.8
JOSE MARIA CORDOBA-33;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;220.2;51.2;34;48;43.1;43.6
JOSE MARIA CORDOBA-32;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;260.5;78;36;40;51.7;60
JOSE MARIA CORDOBA-31;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;304;68.3;52;72;50;63.6
JOSE MARIA CORDOBA-30;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;224.7;56.1;42;30;44.8;65.5
JOSE MARIA CORDOBA-29;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;168.9;46.3;28;26;34.5;34.5
JOSE MARIA CORDOBA-28;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;251.6;63.4;44;42;53.4;45.5
JOSE MARIA CORDOBA-27;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;237.6;70.7;30;60;27.6;52.7
JOSE MARIA CORDOBA-26;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;200.6;31.7;48;38;37.9;54.5
JOSE MARIA CORDOBA-25;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;272.6;63.4;34;62;58.6;54.5
JOSE MARIA CORDOBA-24;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;152.1;19.5;36;20;34.5;65.5
JOSE MARIA CORDOBA-23;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;310.7;75.6;44;64;62.1;70.9
JOSE MARIA CORDOBA-22;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;256.9;48.8;26;82;48.3;52.7
JOSE MARIA CORDOBA-21;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;233.7;68.3;34;50;34.5;47.3
JOSE MARIA CORDOBA-20;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G1;S1;;;;203.4;61;30;40;36.2;27.3
JOSE MARIA CORDOBA-19;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;198.7;53.7;34;46;25.9;38.2
JOSE MARIA CORDOBA-18;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;260.5;63.4;44;54;43.1;63.6
JOSE MARIA CORDOBA-17;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;217.6;75.6;32;30;32.8;54.5
JOSE MARIA CORDOBA-16;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;147.9;41.5;30;20;27.6;27.3
JOSE MARIA CORDOBA-15;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;221.3;43.9;32;32;62.1;65.5
JOSE MARIA CORDOBA-14;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;263.7;68.3;20;44;69;81.8
JOSE MARIA CORDOBA-13;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;214.6;34.1;34;48;53.4;49.1
JOSE MARIA CORDOBA-12;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;242.3;58.5;42;48;39.7;65.5
JOSE MARIA CORDOBA-11;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;239;63.4;26;48;44.8;74.5
JOSE MARIA CORDOBA-10;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;161.1;48.8;24;26;29.3;34.5
JOSE MARIA CORDOBA-9;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;224.9;58.5;36;38;44.8;52.7
JOSE MARIA CORDOBA-8;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;178.2;34.1;44;30;29.3;50.9
JOSE MARIA CORDOBA-7;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;196.3;36.6;36;30;50;52.7
JOSE MARIA CORDOBA-6;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;216.5;75.6;40;24;31;50.9
JOSE MARIA CORDOBA-5;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;212.2;61;42;28;41.4;34.5
JOSE MARIA CORDOBA-4;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;190.4;56.1;34;34;27.6;40
JOSE MARIA CORDOBA-2;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;189.6;48.8;46;32;22.4;45.5
JOSE MARIA CORDOBA-1;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;170.9;46.3;34;30;29.3;25.5
LA MOSQUITA-22;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;245.4;53.7;26;62;53.4;52.7
LA MOSQUITA-21;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;197.8;56.1;26;38;36.2;45.5
LA MOSQUITA-20;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;138.9;19.5;24;28;37.9;32.7
LA MOSQUITA-19;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;120.1;26.8;16;18;29.3;41.8
LA MOSQUITA-18;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;152;34.1;24;30;34.5;27.3
LA MOSQUITA-17;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;213.9;56.1;28;38;51.7;34.5
LA MOSQUITA-16;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;137.5;29.3;30;22;27.6;30.9
LA MOSQUITA-15;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;298.9;68.3;32;80;56.9;65.5
LA MOSQUITA-14;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;185.5;48.8;20;34;48.3;29.1
LA MOSQUITA-13;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;169;65.9;28;26;12.1;43.6
LA MOSQUITA-12;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;199.5;63.4;30;48;22.4;27.3
LA MOSQUITA-11;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;230.2;73.2;30;48;36.2;36.4
LA MOSQUITA-10;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;226.6;53.7;36;48;44.8;41.8
LA MOSQUITA-9;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;176.2;41.5;34;26;37.9;40
LA MOSQUITA-8;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;279.5;73.2;34;64;53.4;52.7
LA MOSQUITA-7;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;156.2;36.6;26;28;34.5;30.9
LA MOSQUITA-6;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;216.7;73.2;28;44;29.3;40
LA MOSQUITA-5;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;193.7;61;30;30;29.3;52.7
LA MOSQUITA-4;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;229.1;65.9;36;32;36.2;85.5
LA MOSQUITA-3;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;220.8;63.4;36;46;36.2;29.1
LA MOSQUITA-2;Rionegro;LA MOSQUITA;Rionegro;Antioquia;Oficial;6.207;-75.440;G1;S1;;;;148;51.2;28;22;15.5;34.5
SAN JOSE DE LAS CUCHILLAS-56;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;148.8;29.3;22;34;32.8;32.7
SAN JOSE DE LAS CUCHILLAS-55;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;144.8;29.3;28;32;24.1;36.4
SAN JOSE DE LAS CUCHILLAS-54;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;144.4;34.1;30;12;34.5;43.6
SAN JOSE DE LAS CUCHILLAS-53;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;202;51.2;20;46;39.7;54.5
SAN JOSE DE LAS CUCHILLAS-51;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;235.3;58.5;38;48;32.8;80
SAN JOSE DE LAS CUCHILLAS-50;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;157.2;36.6;24;34;36.2;16.4
SAN JOSE DE LAS CUCHILLAS-49;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;146.3;46.3;22;24;24.1;30.9
SAN JOSE DE LAS CUCHILLAS-48;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;137.9;41.5;26;24;19;27.3
SAN JOSE DE LAS CUCHILLAS-47;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;150.5;29.3;34;24;31;36.4
SAN JOSE DE LAS CUCHILLAS-46;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;122.3;26.8;22;24;25.9;21.8
SAN JOSE DE LAS CUCHILLAS-45;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;212.7;75.6;36;40;22.4;30.9
SAN JOSE DE LAS CUCHILLAS-44;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;215.7;43.9;40;42;48.3;38.2
SAN JOSE DE LAS CUCHILLAS-43;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;145.2;39;20;34;20.7;36.4
SAN JOSE DE LAS CUCHILLAS-42;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;178.7;43.9;38;40;17.2;47.3
SAN JOSE DE LAS CUCHILLAS-41;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;212.1;46.3;32;46;43.1;49.1
SAN JOSE DE LAS CUCHILLAS-40;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;202.6;53.7;28;26;55.2;38.2
SAN JOSE DE LAS CUCHILLAS-39;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;266.1;63.4;38;58;50;63.6
SAN JOSE DE LAS CUCHILLAS-38;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;296.5;75.6;46;56;56.9;67.3
SAN JOSE DE LAS CUCHILLAS-37;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;251.5;58.5;34;56;50;58.2
SAN JOSE DE LAS CUCHILLAS-36;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;177.4;46.3;24;38;34.5;32.7
SAN JOSE DE LAS CUCHILLAS-35;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;144.5;31.7;26;32;25.9;29.1
SAN JOSE DE LAS CUCHILLAS-34;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;149.2;36.6;30;24;24.1;43.6
SAN JOSE DE LAS CUCHILLAS-33;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;264.1;58.5;40;48;56.9;76.4
SAN JOSE DE LAS CUCHILLAS-32;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;257.9;61;36;36;62.1;85.5
SAN JOSE DE LAS CUCHILLAS-31;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;251.9;56.1;42;46;62.1;36.4
SAN JOSE DE LAS CUCHILLAS-30;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;163.7;51.2;26;22;39.7;9.1
SAN JOSE DE LAS CUCHILLAS-29;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G1;S1;;;;192.9;43.9;30;32;43.1;54.5
SAN JOSE DE LAS CUCHILLAS-28;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;204.8;65.9;28;26;43.1;43.6
SAN JOSE DE LAS CUCHILLAS-27;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;219.6;56.1;32;46;36.2;60
SAN JOSE DE LAS CUCHILLAS-26;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;228;61;36;36;48.3;49.1
SAN JOSE DE LAS CUCHILLAS-25;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;143.5;36.6;24;18;27.6;54.5
SAN JOSE DE LAS CUCHILLAS-24;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;178.1;51.2;28;36;27.6;34.5
SAN JOSE DE LAS CUCHILLAS-23;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;128.3;41.5;22;34;3.4;30.9
SAN JOSE DE LAS CUCHILLAS-22;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;172.2;41.5;38;30;25.9;41.8
SAN JOSE DE LAS CUCHILLAS-21;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;174.4;39;24;34;41.4;38.2
SAN JOSE DE LAS CUCHILLAS-20;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;149.4;34.1;26;28;31;30.9
SAN JOSE DE LAS CUCHILLAS-19;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;184.1;51.2;20;30;41.4;50.9
SAN JOSE DE LAS CUCHILLAS-18;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;143.6;19.5;42;22;27.6;40
SAN JOSE DE LAS CUCHILLAS-17;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;178.4;34.1;38;30;37.9;43.6
SAN JOSE DE LAS CUCHILLAS-15;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;172.3;73.2;20;32;24.1;0
SAN JOSE DE LAS CUCHILLAS-14;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;215.2;51.2;28;52;41.4;41.8
SAN JOSE DE LAS CUCHILLAS-13;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;194.6;56.1;28;34;39.7;32.7
SAN JOSE DE LAS CUCHILLAS-12;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;162.2;29.3;28;28;41.4;41.8
SAN JOSE DE LAS CUCHILLAS-11;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;256.2;68.3;36;42;55.2;61.8
SAN JOSE DE LAS CUCHILLAS-10;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;139.8;39;28;18;25.9;30.9
SAN JOSE DE LAS CUCHILLAS-9;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;119.2;22;20;24;25.9;34.5
SAN JOSE DE LAS CUCHILLAS-7;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;121;34.1;24;22;13.8;32.7
SAN JOSE DE LAS CUCHILLAS-6;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;164.1;41.5;30;20;36.2;43.6
SAN JOSE DE LAS CUCHILLAS-5;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;220.2;53.7;40;30;56.9;30.9
SAN JOSE DE LAS CUCHILLAS-4;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;186.2;51.2;22;38;36.2;41.8
SAN JOSE DE LAS CUCHILLAS-3;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;135.4;29.3;34;32;17.2;14.5
SAN JOSE DE LAS CUCHILLAS-2;Rionegro;SAN JOSE DE LAS CUCHILLAS;Rionegro;Antioquia;Oficial;6.179;-75.394;G2;S1;;;;196.5;56.1;18;34;48.3;41.8
SANTA BARBARA-35;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;138;31.7;26;22;24.1;47.3
SANTA BARBARA-34;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;185.3;46.3;24;38;41.4;32.7
SANTA BARBARA-33;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;156.2;36.6;22;22;39.7;45.5
SANTA BARBARA-32;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;172;48.8;26;32;24.1;54.5
SANTA BARBARA-31;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;205.8;51.2;34;50;31;36.4
